trial_index subject_id group condition task item_type category image_id distinct_rating distinct_type good_subj
98 2162 2 1 0 0 23 365 6.57 1 1
99 2162 2 1 0 0 25 400 1.71 0 1
100 2162 2 1 0 0 1 3 3.17 0 1
101 2162 2 1 0 0 18 284 1.92 0 1
102 2162 2 1 0 0 2 29 2.68 0 1
103 2162 2 1 0 0 3 42 2.84 0 1
104 2162 2 1 0 0 15 227 2.67 0 1
105 2162 2 1 0 0 29 452 1.8 0 1
106 2162 2 1 0 0 3 47 3.05 0 1
107 2162 2 1 0 0 17 258 2.89 0 1
108 2162 2 1 0 0 2 24 2.31 0 1
109 2162 2 1 0 0 28 445 7.58 1 1
110 2162 2 1 0 0 20 308 2.2 0 1
111 2162 2 1 0 0 4 62 2.95 0 1
112 2162 2 1 0 0 24 382 6.86 1 1
113 2162 2 1 0 0 28 447 7.79 1 1
114 2162 2 1 0 0 15 226 3.2 0 1
115 2162 2 1 0 0 9 129 3.25 0 1
116 2162 2 1 0 0 13 206 3.41 0 1
117 2162 2 1 0 0 23 365 6.57 1 1
118 2162 2 1 0 0 10 154 2.88 0 1
119 2162 2 1 0 0 25 385 1.43 0 1
120 2162 2 1 0 0 9 142 3.22 0 1
121 2162 2 1 0 0 1 3 3.17 0 1
122 2162 2 1 0 0 4 60 2.6 0 1
123 2162 2 1 0 0 25 400 1.71 0 1
124 2162 2 1 0 0 8 125 7.28 1 1
125 2162 2 1 0 0 30 471 2.73 0 1
126 2162 2 1 0 0 10 152 1.38 0 1
127 2162 2 1 0 0 10 149 3.02 0 1
128 2162 2 1 0 0 30 466 2.9 0 1
129 2162 2 1 0 0 4 50 2.73 0 1
130 2162 2 1 0 0 20 318 2.58 0 1
131 2162 2 1 0 0 25 391 1.73 0 1
132 2162 2 1 0 0 29 456 1.5 0 1
133 2162 2 1 0 0 18 279 1.97 0 1
134 2162 2 1 0 0 3 33 2.97 0 1
135 2162 2 1 0 0 1 9 2.49 0 1
136 2162 2 1 0 0 2 26 2.76 0 1
137 2162 2 1 0 0 17 269 2.8 0 1
138 2162 2 1 0 0 7 99 7.24 1 1
139 2162 2 1 0 0 6 86 8.01 1 1
140 2162 2 1 0 0 1 4 3.18 0 1
141 2162 2 1 0 0 29 459 1.82 0 1
142 2162 2 1 0 0 17 261 2.14 0 1
143 2162 2 1 0 0 18 287 2.19 0 1
144 2162 2 1 0 0 30 467 1.95 0 1
145 2162 2 1 0 0 13 207 3.11 0 1
146 2162 2 1 0 0 13 202 3.09 0 1
147 2162 2 1 0 0 9 141 3.12 0 1
148 2162 2 1 0 0 15 238 3.31 0 1
149 2162 2 1 0 0 7 107 7.11 1 1
150 2162 2 1 0 0 20 314 1.94 0 1
1 2126 1 1 0 0 15 230 3.4 0 1
2 2126 1 1 0 0 28 433 7.18 1 1
3 2126 1 1 0 0 30 476 2.48 0 1
4 2126 1 1 0 0 4 56 3.02 0 1
5 2126 1 1 0 0 18 280 2.15 0 1
6 2126 1 1 0 0 17 266 2.6 0 1
7 2126 1 1 0 0 18 277 2.23 0 1
8 2126 1 1 0 0 1 10 3.15 0 1
9 2126 1 1 0 0 9 140 2.97 0 1
10 2126 1 1 0 0 1 8 1.95 0 1
11 2126 1 1 0 0 3 35 3.14 0 1
12 2126 1 1 0 0 20 319 2.13 0 1
13 2126 1 1 0 0 7 112 7.03 1 1
14 2126 1 1 0 0 22 347 6.7 1 1
15 2126 1 1 0 0 24 373 7.32 1 1
16 2126 1 1 0 0 2 25 1.89 0 1
17 2126 1 1 0 0 15 228 3.15 0 1
18 2126 1 1 0 0 25 396 1.85 0 1
19 2126 1 1 0 0 4 64 2.52 0 1
20 2126 1 1 0 0 25 397 1.77 0 1
21 2126 1 1 0 0 30 472 2.55 0 1
22 2126 1 1 0 0 20 315 2.75 0 1
23 2126 1 1 0 0 30 465 2.7 0 1
24 2126 1 1 0 0 9 139 1.74 0 1
25 2126 1 1 0 0 10 158 2.59 0 1
26 2126 1 1 0 0 7 106 7.66 1 1
27 2126 1 1 0 0 3 36 2.98 0 1
28 2126 1 1 0 0 20 307 1.87 0 1
29 2126 1 1 0 0 25 398 1.43 0 1
30 2126 1 1 0 0 1 6 3.17 0 1
31 2126 1 1 0 0 9 136 3.1 0 1
32 2126 1 1 0 0 4 59 1.99 0 1
33 2126 1 1 0 0 23 362 7.17 1 1
34 2126 1 1 0 0 13 197 2.97 0 1
35 2126 1 1 0 0 2 17 1.92 0 1
36 2126 1 1 0 0 10 155 1.73 0 1
37 2126 1 1 0 0 13 198 2.65 0 1
38 2126 1 1 0 0 29 463 2.0 0 1
39 2126 1 1 0 0 27 420 7.61 1 1
40 2126 1 1 0 0 18 285 2.27 0 1
41 2126 1 1 0 0 6 85 7.32 1 1
42 2126 1 1 0 0 17 263 2.59 0 1
43 2126 1 1 0 0 29 464 1.93 0 1
44 2126 1 1 0 0 2 18 1.84 0 1
45 2126 1 1 0 0 10 160 2.19 0 1
46 2126 1 1 0 0 17 259 2.5 0 1
47 2126 1 1 0 0 29 451 1.86 0 1
48 2126 1 1 0 0 3 37 3.08 0 1
49 2126 1 1 0 0 15 240 2.57 0 1
50 2126 1 1 0 0 13 205 3.26 0 1
51 2126 1 1 0 0 4 56 3.02 0 1
52 2126 1 1 0 0 23 362 7.17 1 1
53 2126 1 1 0 0 13 205 3.26 0 1
54 2126 1 1 0 0 15 240 2.57 0 1
55 2126 1 1 0 0 15 230 3.4 0 1
56 2126 1 1 0 0 20 315 2.75 0 1
57 2126 1 1 0 0 4 59 1.99 0 1
58 2126 1 1 0 0 7 112 7.03 1 1
59 2126 1 1 0 0 18 285 2.27 0 1
60 2126 1 1 0 0 1 10 3.15 0 1
61 2126 1 1 0 0 22 347 6.7 1 1
62 2126 1 1 0 0 20 319 2.13 0 1
63 2126 1 1 0 0 20 307 1.87 0 1
64 2126 1 1 0 0 2 17 1.92 0 1
65 2126 1 1 0 0 9 139 1.74 0 1
66 2126 1 1 0 0 3 35 3.14 0 1
67 2126 1 1 0 0 4 64 2.52 0 1
68 2126 1 1 0 0 13 197 2.97 0 1
69 2126 1 1 0 0 25 397 1.77 0 1
70 2126 1 1 0 0 29 464 1.93 0 1
71 2126 1 1 0 0 3 36 2.98 0 1
72 2126 1 1 0 0 29 463 2.0 0 1
73 2126 1 1 0 0 1 6 3.17 0 1
74 2126 1 1 0 0 24 373 7.32 1 1
75 2126 1 1 0 0 10 158 2.59 0 1
76 2126 1 1 0 0 3 37 3.08 0 1
77 2126 1 1 0 0 10 160 2.19 0 1
78 2126 1 1 0 0 17 266 2.6 0 1
79 2126 1 1 0 0 2 18 1.84 0 1
80 2126 1 1 0 0 6 85 7.32 1 1
81 2126 1 1 0 0 27 420 7.61 1 1
82 2126 1 1 0 0 7 106 7.66 1 1
83 2126 1 1 0 0 18 277 2.23 0 1
84 2126 1 1 0 0 30 472 2.55 0 1
85 2126 1 1 0 0 30 465 2.7 0 1
86 2126 1 1 0 0 17 259 2.5 0 1
87 2126 1 1 0 0 13 198 2.65 0 1
88 2126 1 1 0 0 25 396 1.85 0 1
89 2126 1 1 0 0 1 8 1.95 0 1
90 2126 1 1 0 0 29 451 1.86 0 1
91 2126 1 1 0 0 9 136 3.1 0 1
92 2126 1 1 0 0 28 433 7.18 1 1
93 2126 1 1 0 0 2 25 1.89 0 1
94 2126 1 1 0 0 9 140 2.97 0 1
95 2126 1 1 0 0 17 263 2.59 0 1
96 2126 1 1 0 0 25 398 1.43 0 1
97 2126 1 1 0 0 30 476 2.48 0 1
98 2126 1 1 0 0 10 155 1.73 0 1
99 2126 1 1 0 0 15 228 3.15 0 1
100 2126 1 1 0 0 18 280 2.15 0 1
101 2126 1 1 0 0 20 319 2.13 0 1
102 2126 1 1 0 0 20 307 1.87 0 1
103 2126 1 1 0 0 1 6 3.17 0 1
104 2126 1 1 0 0 28 433 7.18 1 1
105 2126 1 1 0 0 10 160 2.19 0 1
106 2126 1 1 0 0 27 420 7.61 1 1
107 2126 1 1 0 0 18 277 2.23 0 1
108 2126 1 1 0 0 4 59 1.99 0 1
109 2126 1 1 0 0 29 451 1.86 0 1
110 2126 1 1 0 0 7 112 7.03 1 1
111 2126 1 1 0 0 2 17 1.92 0 1
112 2126 1 1 0 0 25 396 1.85 0 1
113 2126 1 1 0 0 17 259 2.5 0 1
114 2126 1 1 0 0 1 8 1.95 0 1
115 2126 1 1 0 0 15 240 2.57 0 1
116 2126 1 1 0 0 9 136 3.1 0 1
117 2126 1 1 0 0 22 347 6.7 1 1
118 2126 1 1 0 0 10 155 1.73 0 1
119 2126 1 1 0 0 30 465 2.7 0 1
120 2126 1 1 0 0 3 36 2.98 0 1
121 2126 1 1 0 0 2 18 1.84 0 1
122 2126 1 1 0 0 30 472 2.55 0 1
123 2126 1 1 0 0 24 373 7.32 1 1
124 2126 1 1 0 0 15 228 3.15 0 1
125 2126 1 1 0 0 3 37 3.08 0 1
126 2126 1 1 0 0 17 266 2.6 0 1
127 2126 1 1 0 0 25 397 1.77 0 1
128 2126 1 1 0 0 13 198 2.65 0 1
129 2126 1 1 0 0 30 476 2.48 0 1
130 2126 1 1 0 0 13 205 3.26 0 1
131 2126 1 1 0 0 3 35 3.14 0 1
132 2126 1 1 0 0 29 463 2.0 0 1
133 2126 1 1 0 0 13 197 2.97 0 1
134 2126 1 1 0 0 4 56 3.02 0 1
135 2126 1 1 0 0 9 139 1.74 0 1
136 2126 1 1 0 0 23 362 7.17 1 1
137 2126 1 1 0 0 18 285 2.27 0 1
138 2126 1 1 0 0 9 140 2.97 0 1
139 2126 1 1 0 0 15 230 3.4 0 1
140 2126 1 1 0 0 7 106 7.66 1 1
141 2126 1 1 0 0 4 64 2.52 0 1
142 2126 1 1 0 0 10 158 2.59 0 1
143 2126 1 1 0 0 18 280 2.15 0 1
144 2126 1 1 0 0 2 25 1.89 0 1
145 2126 1 1 0 0 6 85 7.32 1 1
146 2126 1 1 0 0 25 398 1.43 0 1
147 2126 1 1 0 0 1 10 3.15 0 1
148 2126 1 1 0 0 20 315 2.75 0 1
149 2126 1 1 0 0 29 464 1.93 0 1
150 2126 1 1 0 0 17 263 2.59 0 1
1 2013 1 1 0 0 2 18 1.84 0 1
2 2013 1 1 0 0 23 362 7.17 1 1
3 2013 1 1 0 0 7 106 7.66 1 1
4 2013 1 1 0 0 17 259 2.5 0 1
5 2013 1 1 0 0 18 280 2.15 0 1
6 2013 1 1 0 0 25 398 1.43 0 1
7 2013 1 1 0 0 18 277 2.23 0 1
8 2013 1 1 0 0 17 266 2.6 0 1
9 2013 1 1 0 0 3 37 3.08 0 1
10 2013 1 1 0 0 1 8 1.95 0 1
11 2013 1 1 0 0 29 463 2.0 0 1
12 2013 1 1 0 0 18 285 2.27 0 1
13 2013 1 1 0 0 30 465 2.7 0 1
14 2013 1 1 0 0 30 472 2.55 0 1
15 2013 1 1 0 0 3 35 3.14 0 1
16 2013 1 1 0 0 10 160 2.19 0 1
17 2013 1 1 0 0 29 451 1.86 0 1
18 2013 1 1 0 0 13 197 2.97 0 1
19 2013 1 1 0 0 29 464 1.93 0 1
20 2013 1 1 0 0 9 139 1.74 0 1
21 2013 1 1 0 0 17 263 2.59 0 1
22 2013 1 1 0 0 15 230 3.4 0 1
23 2013 1 1 0 0 9 140 2.97 0 1
24 2013 1 1 0 0 13 205 3.26 0 1
25 2013 1 1 0 0 2 17 1.92 0 1
26 2013 1 1 0 0 10 155 1.73 0 1
27 2013 1 1 0 0 10 158 2.59 0 1
28 2013 1 1 0 0 28 433 7.18 1 1
29 2013 1 1 0 0 4 56 3.02 0 1
30 2013 1 1 0 0 2 25 1.89 0 1
31 2013 1 1 0 0 15 240 2.57 0 1
32 2013 1 1 0 0 20 307 1.87 0 1
33 2013 1 1 0 0 20 315 2.75 0 1
34 2013 1 1 0 0 1 6 3.17 0 1
35 2013 1 1 0 0 20 319 2.13 0 1
36 2013 1 1 0 0 3 36 2.98 0 1
37 2013 1 1 0 0 30 476 2.48 0 1
38 2013 1 1 0 0 25 397 1.77 0 1
39 2013 1 1 0 0 4 64 2.52 0 1
40 2013 1 1 0 0 6 85 7.32 1 1
41 2013 1 1 0 0 15 228 3.15 0 1
42 2013 1 1 0 0 9 136 3.1 0 1
43 2013 1 1 0 0 7 112 7.03 1 1
44 2013 1 1 0 0 22 347 6.7 1 1
45 2013 1 1 0 0 13 198 2.65 0 1
46 2013 1 1 0 0 24 373 7.32 1 1
47 2013 1 1 0 0 25 396 1.85 0 1
48 2013 1 1 0 0 27 420 7.61 1 1
49 2013 1 1 0 0 4 59 1.99 0 1
50 2013 1 1 0 0 1 10 3.15 0 1
51 2013 1 1 0 0 30 465 2.7 0 1
52 2013 1 1 0 0 10 160 2.19 0 1
53 2013 1 1 0 0 10 158 2.59 0 1
54 2013 1 1 0 0 25 397 1.77 0 1
55 2013 1 1 0 0 20 307 1.87 0 1
56 2013 1 1 0 0 18 277 2.23 0 1
57 2013 1 1 0 0 22 347 6.7 1 1
58 2013 1 1 0 0 2 25 1.89 0 1
59 2013 1 1 0 0 3 35 3.14 0 1
60 2013 1 1 0 0 9 140 2.97 0 1
61 2013 1 1 0 0 13 205 3.26 0 1
62 2013 1 1 0 0 23 362 7.17 1 1
63 2013 1 1 0 0 17 266 2.6 0 1
64 2013 1 1 0 0 15 240 2.57 0 1
65 2013 1 1 0 0 20 319 2.13 0 1
66 2013 1 1 0 0 17 259 2.5 0 1
67 2013 1 1 0 0 24 373 7.32 1 1
68 2013 1 1 0 0 29 463 2.0 0 1
69 2013 1 1 0 0 3 36 2.98 0 1
70 2013 1 1 0 0 9 139 1.74 0 1
71 2013 1 1 0 0 27 420 7.61 1 1
72 2013 1 1 0 0 4 64 2.52 0 1
73 2013 1 1 0 0 13 197 2.97 0 1
74 2013 1 1 0 0 29 451 1.86 0 1
75 2013 1 1 0 0 4 59 1.99 0 1
76 2013 1 1 0 0 9 136 3.1 0 1
77 2013 1 1 0 0 7 112 7.03 1 1
78 2013 1 1 0 0 13 198 2.65 0 1
79 2013 1 1 0 0 10 155 1.73 0 1
80 2013 1 1 0 0 1 10 3.15 0 1
81 2013 1 1 0 0 2 18 1.84 0 1
82 2013 1 1 0 0 4 56 3.02 0 1
83 2013 1 1 0 0 20 315 2.75 0 1
84 2013 1 1 0 0 1 6 3.17 0 1
85 2013 1 1 0 0 30 472 2.55 0 1
86 2013 1 1 0 0 1 8 1.95 0 1
87 2013 1 1 0 0 17 263 2.59 0 1
88 2013 1 1 0 0 28 433 7.18 1 1
89 2013 1 1 0 0 15 230 3.4 0 1
90 2013 1 1 0 0 2 17 1.92 0 1
91 2013 1 1 0 0 18 285 2.27 0 1
92 2013 1 1 0 0 29 464 1.93 0 1
93 2013 1 1 0 0 25 396 1.85 0 1
94 2013 1 1 0 0 25 398 1.43 0 1
95 2013 1 1 0 0 15 228 3.15 0 1
96 2013 1 1 0 0 7 106 7.66 1 1
97 2013 1 1 0 0 3 37 3.08 0 1
98 2013 1 1 0 0 30 476 2.48 0 1
99 2013 1 1 0 0 18 280 2.15 0 1
100 2013 1 1 0 0 6 85 7.32 1 1
101 2013 1 1 0 0 13 197 2.97 0 1
102 2013 1 1 0 0 2 17 1.92 0 1
103 2013 1 1 0 0 4 59 1.99 0 1
104 2013 1 1 0 0 29 463 2.0 0 1
105 2013 1 1 0 0 1 10 3.15 0 1
106 2013 1 1 0 0 18 280 2.15 0 1
107 2013 1 1 0 0 2 18 1.84 0 1
108 2013 1 1 0 0 20 307 1.87 0 1
109 2013 1 1 0 0 1 8 1.95 0 1
110 2013 1 1 0 0 7 106 7.66 1 1
111 2013 1 1 0 0 10 158 2.59 0 1
112 2013 1 1 0 0 7 112 7.03 1 1
113 2013 1 1 0 0 18 277 2.23 0 1
114 2013 1 1 0 0 4 64 2.52 0 1
115 2013 1 1 0 0 9 140 2.97 0 1
116 2013 1 1 0 0 13 205 3.26 0 1
117 2013 1 1 0 0 9 136 3.1 0 1
118 2013 1 1 0 0 10 155 1.73 0 1
119 2013 1 1 0 0 18 285 2.27 0 1
120 2013 1 1 0 0 17 259 2.5 0 1
121 2013 1 1 0 0 9 139 1.74 0 1
122 2013 1 1 0 0 15 228 3.15 0 1
123 2013 1 1 0 0 30 465 2.7 0 1
124 2013 1 1 0 0 13 198 2.65 0 1
125 2013 1 1 0 0 3 37 3.08 0 1
126 2013 1 1 0 0 2 25 1.89 0 1
127 2013 1 1 0 0 22 347 6.7 1 1
128 2013 1 1 0 0 29 451 1.86 0 1
129 2013 1 1 0 0 17 266 2.6 0 1
130 2013 1 1 0 0 29 464 1.93 0 1
131 2013 1 1 0 0 24 373 7.32 1 1
132 2013 1 1 0 0 27 420 7.61 1 1
133 2013 1 1 0 0 25 397 1.77 0 1
134 2013 1 1 0 0 4 56 3.02 0 1
135 2013 1 1 0 0 3 35 3.14 0 1
136 2013 1 1 0 0 15 240 2.57 0 1
137 2013 1 1 0 0 6 85 7.32 1 1
138 2013 1 1 0 0 28 433 7.18 1 1
139 2013 1 1 0 0 20 315 2.75 0 1
140 2013 1 1 0 0 15 230 3.4 0 1
141 2013 1 1 0 0 20 319 2.13 0 1
142 2013 1 1 0 0 25 396 1.85 0 1
143 2013 1 1 0 0 3 36 2.98 0 1
144 2013 1 1 0 0 17 263 2.59 0 1
145 2013 1 1 0 0 23 362 7.17 1 1
146 2013 1 1 0 0 30 476 2.48 0 1
147 2013 1 1 0 0 25 398 1.43 0 1
148 2013 1 1 0 0 30 472 2.55 0 1
149 2013 1 1 0 0 1 6 3.17 0 1
150 2013 1 1 0 0 10 160 2.19 0 1
1 2116 2 1 0 0 17 258 2.89 0 1
2 2116 2 1 0 0 29 452 1.8 0 1
3 2116 2 1 0 0 15 238 3.31 0 1
4 2116 2 1 0 0 13 202 3.09 0 1
5 2116 2 1 0 0 20 308 2.2 0 1
6 2116 2 1 0 0 9 129 3.25 0 1
7 2116 2 1 0 0 28 447 7.79 1 1
8 2116 2 1 0 0 25 391 1.73 0 1
9 2116 2 1 0 0 8 125 7.28 1 1
10 2116 2 1 0 0 17 269 2.8 0 1
11 2116 2 1 0 0 6 86 8.01 1 1
12 2116 2 1 0 0 10 154 2.88 0 1
13 2116 2 1 0 0 23 365 6.57 1 1
14 2116 2 1 0 0 17 261 2.14 0 1
15 2116 2 1 0 0 1 3 3.17 0 1
16 2116 2 1 0 0 20 314 1.94 0 1
17 2116 2 1 0 0 13 207 3.11 0 1
18 2116 2 1 0 0 4 62 2.95 0 1
19 2116 2 1 0 0 24 382 6.86 1 1
20 2116 2 1 0 0 1 9 2.49 0 1
21 2116 2 1 0 0 3 33 2.97 0 1
22 2116 2 1 0 0 2 24 2.31 0 1
23 2116 2 1 0 0 1 4 3.18 0 1
24 2116 2 1 0 0 18 284 1.92 0 1
25 2116 2 1 0 0 25 385 1.43 0 1
26 2116 2 1 0 0 15 227 2.67 0 1
27 2116 2 1 0 0 18 287 2.19 0 1
28 2116 2 1 0 0 2 26 2.76 0 1
29 2116 2 1 0 0 29 459 1.82 0 1
30 2116 2 1 0 0 7 99 7.24 1 1
31 2116 2 1 0 0 3 47 3.05 0 1
32 2116 2 1 0 0 3 42 2.84 0 1
33 2116 2 1 0 0 4 60 2.6 0 1
34 2116 2 1 0 0 4 50 2.73 0 1
35 2116 2 1 0 0 29 456 1.5 0 1
36 2116 2 1 0 0 15 226 3.2 0 1
37 2116 2 1 0 0 10 152 1.38 0 1
38 2116 2 1 0 0 28 445 7.58 1 1
39 2116 2 1 0 0 10 149 3.02 0 1
40 2116 2 1 0 0 7 107 7.11 1 1
41 2116 2 1 0 0 2 29 2.68 0 1
42 2116 2 1 0 0 30 467 1.95 0 1
43 2116 2 1 0 0 13 206 3.41 0 1
44 2116 2 1 0 0 18 279 1.97 0 1
45 2116 2 1 0 0 9 141 3.12 0 1
46 2116 2 1 0 0 25 400 1.71 0 1
47 2116 2 1 0 0 30 471 2.73 0 1
48 2116 2 1 0 0 9 142 3.22 0 1
49 2116 2 1 0 0 30 466 2.9 0 1
50 2116 2 1 0 0 20 318 2.58 0 1
51 2116 2 1 0 0 4 50 2.73 0 1
52 2116 2 1 0 0 4 62 2.95 0 1
53 2116 2 1 0 0 13 207 3.11 0 1
54 2116 2 1 0 0 17 261 2.14 0 1
55 2116 2 1 0 0 30 471 2.73 0 1
56 2116 2 1 0 0 4 60 2.6 0 1
57 2116 2 1 0 0 10 154 2.88 0 1
58 2116 2 1 0 0 7 99 7.24 1 1
59 2116 2 1 0 0 20 314 1.94 0 1
60 2116 2 1 0 0 29 452 1.8 0 1
61 2116 2 1 0 0 2 29 2.68 0 1
62 2116 2 1 0 0 9 129 3.25 0 1
63 2116 2 1 0 0 9 141 3.12 0 1
64 2116 2 1 0 0 10 152 1.38 0 1
65 2116 2 1 0 0 18 287 2.19 0 1
66 2116 2 1 0 0 20 318 2.58 0 1
67 2116 2 1 0 0 3 42 2.84 0 1
68 2116 2 1 0 0 20 308 2.2 0 1
69 2116 2 1 0 0 28 445 7.58 1 1
70 2116 2 1 0 0 25 400 1.71 0 1
71 2116 2 1 0 0 13 206 3.41 0 1
72 2116 2 1 0 0 15 226 3.2 0 1
73 2116 2 1 0 0 23 365 6.57 1 1
74 2116 2 1 0 0 15 227 2.67 0 1
75 2116 2 1 0 0 25 385 1.43 0 1
76 2116 2 1 0 0 24 382 6.86 1 1
77 2116 2 1 0 0 1 9 2.49 0 1
78 2116 2 1 0 0 3 33 2.97 0 1
79 2116 2 1 0 0 2 26 2.76 0 1
80 2116 2 1 0 0 8 125 7.28 1 1
81 2116 2 1 0 0 17 258 2.89 0 1
82 2116 2 1 0 0 2 24 2.31 0 1
83 2116 2 1 0 0 29 459 1.82 0 1
84 2116 2 1 0 0 17 269 2.8 0 1
85 2116 2 1 0 0 18 279 1.97 0 1
86 2116 2 1 0 0 9 142 3.22 0 1
87 2116 2 1 0 0 3 47 3.05 0 1
88 2116 2 1 0 0 1 4 3.18 0 1
89 2116 2 1 0 0 30 467 1.95 0 1
90 2116 2 1 0 0 10 149 3.02 0 1
91 2116 2 1 0 0 1 3 3.17 0 1
92 2116 2 1 0 0 6 86 8.01 1 1
93 2116 2 1 0 0 25 391 1.73 0 1
94 2116 2 1 0 0 30 466 2.9 0 1
95 2116 2 1 0 0 29 456 1.5 0 1
96 2116 2 1 0 0 13 202 3.09 0 1
97 2116 2 1 0 0 7 107 7.11 1 1
98 2116 2 1 0 0 28 447 7.79 1 1
99 2116 2 1 0 0 15 238 3.31 0 1
100 2116 2 1 0 0 18 284 1.92 0 1
101 2116 2 1 0 0 3 33 2.97 0 1
102 2116 2 1 0 0 18 279 1.97 0 1
103 2116 2 1 0 0 29 459 1.82 0 1
104 2116 2 1 0 0 15 238 3.31 0 1
105 2116 2 1 0 0 13 206 3.41 0 1
106 2116 2 1 0 0 13 202 3.09 0 1
107 2116 2 1 0 0 7 107 7.11 1 1
