image_id condition group n_subj n_yes item_type distinct_rating distinct_type prop_yes resp_type HS_preds
197 1 2 84 65 0 2.97 0 0.7705882352941177 0 0.4475075366168494
198 1 1 85 60 1 2.65 0 0.7034883720930233 1 0.6803586163714423
198 1 2 84 42 0 2.65 0 0.5 0 0.4484143507394626
202 1 1 85 59 0 3.09 0 0.6918604651162791 0 0.4469070526130981
202 1 2 84 64 1 3.09 0 0.7588235294117647 1 0.6922403016677866
205 1 1 85 64 1 3.26 0 0.75 1 0.6553764173496239
205 1 2 84 43 0 3.26 0 0.5117647058823529 0 0.4695617905119794
206 1 1 85 42 0 3.41 0 0.4941860465116279 0 0.412756803031307
206 1 2 84 66 1 3.41 0 0.7823529411764706 1 0.6881697575814152
207 1 1 85 39 0 3.11 0 0.4593023255813953 0 0.384016345711173
207 1 2 84 65 1 3.11 0 0.7705882352941177 1 0.6644075309194031
226 1 1 85 45 0 3.2 0 0.5290697674418605 0 0.4901842570759271
226 1 2 84 75 1 3.2 0 0.888235294117647 1 0.6683189794996562
227 1 1 85 23 0 2.67 0 0.2732558139534883 0 0.3824814692065199
227 1 2 84 69 1 2.67 0 0.8176470588235294 1 0.6465645998426666
228 1 1 85 60 1 3.15 0 0.7034883720930233 1 0.6794196590276687
228 1 2 84 55 0 3.15 0 0.6529411764705882 0 0.4581551802771227
230 1 1 85 63 1 3.4 0 0.7383720930232558 1 0.7002662632154217
230 1 2 84 49 0 3.4 0 0.5823529411764706 0 0.4500909010392557
238 1 1 85 35 0 3.31 0 0.4127906976744186 0 0.6147049090775272
238 1 2 84 63 1 3.31 0 0.7470588235294118 1 0.7088942540653189
240 1 1 85 59 1 2.57 0 0.6918604651162791 1 0.7604898224320129
240 1 2 84 56 0 2.57 0 0.6647058823529411 0 0.6151473670785299
258 1 1 85 37 0 2.89 0 0.436046511627907 0 0.6821025710519036
258 1 2 84 51 1 2.89 0 0.6058823529411764 1 0.7668331149366283
259 1 1 85 55 1 2.5 0 0.6453488372093024 1 0.6953520516351076
259 1 2 84 31 0 2.5 0 0.3705882352941176 0 0.4972399131794404
261 1 1 85 48 0 2.14 0 0.563953488372093 0 0.5485499551627246
261 1 2 84 69 1 2.14 0 0.8176470588235294 1 0.7125464756916325
263 1 1 85 61 1 2.59 0 0.7151162790697675 1 0.6449336531532335
263 1 2 84 43 0 2.59 0 0.5117647058823529 0 0.4479495351812819
266 1 1 85 45 1 2.6 0 0.5290697674418605 1 0.7149652945165252
266 1 2 84 31 0 2.6 0 0.3705882352941176 0 0.5958953961666354
269 1 1 85 46 0 2.8 0 0.5406976744186046 0 0.5747177551531869
269 1 2 84 71 1 2.8 0 0.8411764705882353 1 0.7010928358513591
277 1 1 85 64 1 2.23 0 0.75 1 0.7391631247918214
277 1 2 84 45 0 2.23 0 0.5352941176470588 0 0.5630689709012506
279 1 1 85 43 0 1.97 0 0.5058139534883721 0 0.5508541928613091
279 1 2 84 59 1 1.97 0 0.7 1 0.7196361641439544
280 1 1 85 75 1 2.15 0 0.877906976744186 1 0.7633727597118442
280 1 2 84 56 0 2.15 0 0.6647058823529411 0 0.6397484297176406
284 1 1 85 40 0 1.92 0 0.4709302325581395 0 0.4767572722469554
284 1 2 84 61 1 1.92 0 0.7235294117647059 1 0.6765891642935106
285 1 1 85 59 1 2.27 0 0.6918604651162791 1 0.693894551137931
285 1 2 84 43 0 2.27 0 0.5117647058823529 0 0.5357633800430619
287 1 1 85 43 0 2.19 0 0.5058139534883721 0 0.5546890515999978
287 1 2 84 45 1 2.19 0 0.5352941176470588 1 0.6648207866046482
307 1 1 85 65 1 1.87 0 0.7616279069767442 1 0.7419542148212961
307 1 2 84 54 0 1.87 0 0.6411764705882353 0 0.6424029717538183
308 1 1 85 66 0 2.2 0 0.7732558139534884 0 0.6463325668292733
308 1 2 84 68 1 2.2 0 0.8058823529411765 1 0.7510033495126807
314 1 1 85 57 0 1.94 0 0.6686046511627907 0 0.677245269134537
314 1 2 84 64 1 1.94 0 0.7588235294117647 1 0.7547708378520582
315 1 1 85 56 1 2.75 0 0.6569767441860465 1 0.696270894774599
315 1 2 84 40 0 2.75 0 0.4764705882352941 0 0.5713290979210991
318 1 1 85 63 0 2.58 0 0.7383720930232558 0 0.6447430904842602
318 1 2 84 71 1 2.58 0 0.8411764705882353 1 0.747664496473837
319 1 1 85 64 1 2.13 0 0.75 1 0.7196188447358809
319 1 2 84 61 0 2.13 0 0.7235294117647059 0 0.6713635896435263
347 1 1 85 66 1 6.7 1 0.7732558139534884 1 0.783409758869288
347 1 2 84 10 0 6.7 1 0.1235294117647058 0 0.1025795930091748
362 1 1 85 72 1 7.17 1 0.8430232558139535 1 0.8066698522972378
362 1 2 84 12 0 7.17 1 0.1470588235294117 0 0.1616495139522442
365 1 1 85 14 0 6.57 1 0.1686046511627907 0 0.1436964567451372
365 1 2 84 73 1 6.57 1 0.8647058823529412 1 0.7441217510889667
373 1 1 85 68 1 7.32 1 0.7965116279069767 1 0.8104507636321865
373 1 2 84 9 0 7.32 1 0.1117647058823529 0 0.172712246744528
382 1 1 85 16 0 6.86 1 0.191860465116279 0 0.1217284049844297
382 1 2 84 62 1 6.86 1 0.7352941176470589 1 0.7549523210514789
385 1 1 85 27 0 1.43 0 0.3197674418604651 0 0.5301170411070897
385 1 2 84 58 1 1.43 0 0.6882352941176471 1 0.6974186886817946
391 1 1 85 48 0 1.73 0 0.563953488372093 0 0.6686804965532659
391 1 2 84 54 1 1.73 0 0.6411764705882353 1 0.7356393171360368
396 1 1 85 60 1 1.85 0 0.7034883720930233 1 0.7318472077993152
396 1 2 84 48 0 1.85 0 0.5705882352941176 0 0.6512891097597976
397 1 1 85 64 1 1.77 0 0.75 1 0.7114178291566121
397 1 2 84 52 0 1.77 0 0.6176470588235294 0 0.5397490089413247
398 1 1 85 59 1 1.43 0 0.6918604651162791 1 0.6523232809035577
398 1 2 84 57 0 1.43 0 0.6764705882352942 0 0.6100672091906209
400 1 1 85 24 0 1.71 0 0.2848837209302325 0 0.5565653500934096
400 1 2 84 37 1 1.71 0 0.4411764705882353 1 0.7056726164770296
420 1 1 85 60 1 7.61 1 0.7034883720930233 1 0.8316444093430182
420 1 2 84 14 0 7.61 1 0.1705882352941176 0 0.2717655428585201
433 1 1 85 68 1 7.18 1 0.7965116279069767 1 0.8131202238760254
433 1 2 84 25 0 7.18 1 0.3 0 0.2228022824729999
445 1 1 85 6 0 7.58 1 0.0755813953488372 0 0.2137434015919358
445 1 2 84 67 1 7.58 1 0.7941176470588235 1 0.7826235997110542
447 1 1 85 20 0 7.79 1 0.2383720930232558 0 0.2656119447052237
447 1 2 84 69 1 7.79 1 0.8176470588235294 1 0.788912505265107
451 1 1 85 67 1 1.86 0 0.7848837209302325 1 0.6414177434871066
451 1 2 84 29 0 1.86 0 0.3470588235294117 0 0.5568144656955898
452 1 1 85 49 0 1.8 0 0.5755813953488372 0 0.530150816381262
452 1 2 84 53 1 1.8 0 0.6294117647058823 1 0.7124559199754757
456 1 1 85 31 0 1.5 0 0.3662790697674418 0 0.3646305356576257
456 1 2 84 64 1 1.5 0 0.7588235294117647 1 0.642432437663925
459 1 1 85 40 0 1.82 0 0.4709302325581395 0 0.5966515666092399
459 1 2 84 48 1 1.82 0 0.5705882352941176 1 0.7161151674134091
463 1 1 85 56 1 2.0 0 0.6569767441860465 1 0.5939685759610028
463 1 2 84 33 0 2.0 0 0.3941176470588235 0 0.4414579237026598
464 1 1 85 61 1 1.93 0 0.7151162790697675 1 0.5826668861665932
464 1 2 84 24 0 1.93 0 0.288235294117647 0 0.3655247505563253
465 1 1 85 55 1 2.7 0 0.6453488372093024 1 0.6905329221994203
465 1 2 84 43 0 2.7 0 0.5117647058823529 0 0.5374049670742134
466 1 1 85 29 0 2.9 0 0.3430232558139535 0 0.4880868913737353
466 1 2 84 47 1 2.9 0 0.5588235294117647 1 0.705598102389014
467 1 1 85 41 0 1.95 0 0.4825581395348837 0 0.4176563986434842
467 1 2 84 49 1 1.95 0 0.5823529411764706 1 0.6458681035817936
471 1 1 85 32 0 2.73 0 0.377906976744186 0 0.5926142003111872
471 1 2 84 57 1 2.73 0 0.6764705882352942 1 0.7223704964937078
472 1 1 85 58 1 2.55 0 0.6802325581395349 1 0.6604329538305312
472 1 2 84 25 0 2.55 0 0.3 0 0.4737106946068891
476 1 1 85 63 1 2.48 0 0.7383720930232558 1 0.6793429263700239
476 1 2 84 46 0 2.48 0 0.5470588235294118 0 0.5443549520511347
